hid;geo1;geo2;ea;urbrur;hhsize;statocc;rooms;bedrooms;floor;walls;roof;water;toilet;electricity;cook_fuel;car;bicycle;motorcycle;refrigerator;tv;radio;bank;exp_01;exp_02;exp_03;exp_04;exp_05;exp_06;exp_07;exp_08;exp_09;exp_10;exp_11;exp_12;NIi;piIi;sI;nII;sII
24196abfa73;4;44;44034;2;8;3;2;1;2;3;5;;;1;6;0;0;;0;0;1;0;;;;;;341;584;;277;;;;76425;0.366582658973401;1;764;1
ad444cd36b9;4;44;44034;2;5;1;1;0;2;3;1;;11;1;2;0;0;1;1;1;1;1;;;;2512;;;253;;80;;196;530;76425;0.366582658973401;1;764;1
23704596207;4;44;44034;2;2;1;1;1;2;3;5;11;22;1;2;0;0;0;0;1;1;1;;139;479;1549;194;;723;431;;102;;538;76425;0.366582658973401;1;764;1
8d6d1acb643;4;44;44034;2;4;1;1;1;2;8;5;;21;1;2;0;0;;1;1;1;1;;84;;1188;;;;;;547;;;76425;0.366582658973401;1;764;1
47a9aab6dad;4;44;44034;2;2;1;2;1;2;3;5;96;21;1;2;0;0;0;1;1;1;0;;80;289;2069;;124;;;86;83;;506;76425;0.366582658973401;1;764;1
1199b2914eb;4;44;44034;2;4;1;2;1;2;3;5;11;22;1;5;0;0;0;1;0;1;1;6379;;869;4646;522;;;;;;;;76425;0.366582658973401;1;764;1
ee44e02a097;4;44;44034;2;4;1;2;1;2;3;1;11;11;1;2;0;0;1;1;;1;1;2810;;446;3047;;;;;167;307;156;;76425;0.366582658973401;1;764;1
66eadd4f274;4;44;44035;2;4;1;3;2;6;3;1;11;;1;2;1;1;1;1;1;1;1;;64;1484;;1333;;;1542;860;;;1363;76425;0.366582658973401;1;764;1
202ac26b592;4;44;44035;2;6;1;3;;2;3;1;21;21;1;2;0;1;0;0;1;0;0;;;;2782;148;177;359;65;119;;;;76425;0.366582658973401;1;764;1
a80f5a8ea8d;4;44;44035;2;5;2;1;1;2;3;1;11;11;1;2;0;0;0;1;1;1;1;;;750;2527;248;224;437;;;;299;;76425;0.366582658973401;1;764;1
cb19be252bf;4;44;44035;2;6;1;3;2;2;3;1;11;11;1;;;0;1;1;1;1;1;;;;;;;;118;133;;;;76425;0.366582658973401;1;764;1
66f39463291;4;44;44035;2;3;1;3;2;2;3;1;11;11;;;1;0;1;1;1;1;1;;47;;4377;;474;;;;983;427;1061;76425;0.366582658973401;1;764;1
ca3dba3db60;4;44;44035;2;4;1;4;3;;3;1;11;;1;2;;0;0;1;1;1;1;;54;617;5034;;;2129;827;251;;;774;76425;0.366582658973401;1;764;1
c0290d9ab1e;4;44;44035;2;4;1;3;3;2;3;4;11;11;1;4;0;0;0;;1;1;1;3409;;;4592;;212;763;;346;752;;;76425;0.366582658973401;1;764;1
92853e873bc;4;44;44035;2;4;1;3;2;2;;1;21;13;1;3;0;1;1;0;1;1;1;;108;1205;;566;;;;;1534;;;76425;0.366582658973401;1;764;1
abc169b00a5;4;44;44036;2;3;2;2;1;2;3;1;11;11;1;2;0;;1;1;1;1;1;;;754;;342;275;;502;260;;300;834;76425;0.366582658973401;1;764;1
b7c2475c971;4;44;44036;2;4;2;1;0;2;7;5;11;11;1;1;0;0;0;1;1;1;1;;;708;;;60;374;358;;181;90;;76425;0.366582658973401;1;764;1
f151384b3c2;4;44;44036;2;5;;5;2;2;3;1;11;11;1;2;;0;0;1;1;1;1;;;1023;4406;416;493;;;350;1172;;;76425;0.366582658973401;1;764;1
017ec5bda2f;4;44;44036;2;4;2;4;2;2;3;1;11;21;1;2;0;0;0;;;1;1;3694;74;801;3869;265;293;746;442;;554;;;76425;0.366582658973401;1;764;1
5c5564d6efa;4;44;44036;2;3;1;4;3;2;5;1;11;12;1;2;0;0;1;1;1;1;1;;31;;;;;;709;1286;;66;;76425;0.366582658973401;1;764;1
e4129edc803;4;44;44036;2;3;3;1;1;1;8;5;62;22;1;3;0;0;0;;0;;0;;150;386;939;;;213;57;185;75;278;;76425;0.366582658973401;1;764;1
609253247fc;4;44;44037;2;4;1;1;1;2;3;5;11;11;1;;0;0;0;0;0;0;0;2849;;827;2262;289;;394;406;289;;;636;76425;0.366582658973401;1;764;1
8654065ed60;4;44;44037;2;3;;1;1;1;3;5;21;13;1;2;0;0;;1;;0;0;2859;30;;;;;237;51;65;181;180;;76425;0.366582658973401;1;764;1
232a66f0b13;4;44;44037;2;4;1;2;2;2;3;5;11;31;1;6;0;0;0;;1;1;1;;;;2883;384;427;721;;;;255;1284;76425;0.366582658973401;1;764;1
f0e8c42faf7;4;44;44037;2;4;1;2;1;2;4;5;11;21;1;2;0;0;0;1;1;1;;5361;32;;2261;614;;;;;;;582;76425;0.366582658973401;1;764;1
c68d89b1125;4;44;44037;2;5;;2;1;;;5;61;21;1;2;0;0;0;1;1;1;1;2863;;;;165;;;;;543;;707;76425;0.366582658973401;1;764;1
540985e425e;4;44;44038;2;3;1;1;1;2;3;1;12;31;1;2;1;0;0;1;1;1;1;3980;31;;4708;336;423;1977;461;169;;;;76425;0.366582658973401;1;764;1
451d65eed36;4;44;44038;2;1;2;1;1;2;5;;96;31;0;;0;0;0;0;;0;0;;;;;166;22;;86;;40;503;;76425;0.366582658973401;1;764;1
ceb4748a74a;4;44;44038;2;1;;;2;2;3;;62;21;1;2;0;0;;0;1;1;1;1708;280;456;1500;308;131;;;;;;388;76425;0.366582658973401;1;764;1
6d5983bdcbc;4;44;44038;2;1;3;1;1;;3;;11;31;0;;0;0;0;0;0;;;354;63;;1366;;13;;3;7;0;;;76425;0.366582658973401;1;764;1
55314ba0d55;4;44;44039;2;2;1;;1;2;;1;11;11;;2;0;;0;1;;1;1;;67;;;460;;982;774;;279;;;76425;0.366582658973401;1;764;1
06fa078b20e;4;44;44039;2;2;1;7;2;6;3;1;11;11;1;2;;0;;1;1;1;1;3588;;;10707;2479;;;;;;1072;;76425;0.366582658973401;1;764;1
4060e9d281d;4;44;44039;2;3;;4;3;2;3;1;;11;1;2;0;0;;1;1;1;1;3155;36;;4078;386;;;;285;;276;859;76425;0.366582658973401;1;764;1
cef859cd8ab;4;44;44039;2;1;;3;1;2;3;1;11;11;1;;0;0;0;0;1;0;0;;;;1783;;;;;23;;;92;76425;0.366582658973401;1;764;1
a1166324a96;4;44;44039;2;2;1;3;1;2;3;1;11;11;1;2;1;0;0;1;1;1;;3214;43;;;;;;;551;234;;;76425;0.366582658973401;1;764;1
c70151b15e7;4;44;44039;2;2;1;4;3;6;3;1;11;11;1;2;1;0;1;1;1;0;1;2663;62;851;6346;975;;3778;930;642;;;;76425;0.366582658973401;1;764;1
01fcedf2188;4;44;44040;1;4;1;5;2;1;2;5;;;0;4;0;0;0;0;0;1;0;4058;;163;;181;;179;;37;49;;;76425;0.366582658973401;1;764;1
4d84a7c1ab1;4;44;44040;1;3;1;1;1;1;2;8;;;0;4;0;0;0;0;0;0;0;3760;;;;163;51;97;;22;67;55;;76425;0.366582658973401;1;764;1
f4b3a5e0a08;4;44;44040;1;4;1;1;1;1;5;7;32;31;0;6;;0;;0;0;0;0;2702;223;;227;219;;91;10;;32;;;76425;0.366582658973401;1;764;1
3504c29f294;4;44;44040;1;3;1;2;;2;3;1;21;21;1;2;0;0;;1;0;1;0;;20;;;;;225;;60;436;;464;76425;0.366582658973401;1;764;1
fc7dad7cc67;4;44;44040;1;3;1;1;1;1;2;5;43;31;0;4;0;0;0;0;0;1;0;3991;;155;557;;61;161;;55;37;;44;76425;0.366582658973401;1;764;1
57df177bf34;4;44;44040;1;2;1;2;2;2;3;5;;96;1;;0;0;0;0;0;0;1;;63;;1258;;73;;;;;;273;76425;0.366582658973401;1;764;1
d76874d0c83;4;44;44040;1;3;1;1;1;1;3;7;32;23;;4;0;1;0;0;0;1;0;;;;;216;;230;144;92;86;;152;76425;0.366582658973401;1;764;1
59f420349df;4;44;44040;1;6;1;3;2;2;2;5;43;23;;4;0;0;0;0;0;1;0;6471;;;1417;373;;969;248;297;;340;288;76425;0.366582658973401;1;764;1
81460393d7e;4;44;44041;2;5;1;;2;2;3;5;14;31;0;;0;0;0;0;1;0;;2978;;;2129;;;;306;253;1174;261;;76425;0.366582658973401;1;764;1
a7a7a3d4183;4;44;44041;2;4;1;3;3;2;3;1;11;11;1;2;1;0;1;1;1;0;;3460;;;4397;397;435;;334;238;;;;76425;0.366582658973401;1;764;1
960cf21f4fd;4;44;44041;2;5;1;2;2;2;;9;11;11;1;2;;0;0;1;1;;1;;;;;;368;;415;;961;;;76425;0.366582658973401;1;764;1
a4b0b351360;4;44;44041;2;4;1;2;1;2;3;1;;11;1;2;0;0;1;1;;1;1;2702;28;672;2432;281;;478;326;;587;;;76425;0.366582658973401;1;764;1
edf4e9fd3e6;4;44;44041;2;5;1;4;2;2;3;1;11;;1;2;;;0;1;1;1;1;;;;3355;331;347;;417;264;;207;;76425;0.366582658973401;1;764;1
cc36f51eb3b;4;44;44042;2;6;1;3;2;2;3;5;11;21;1;3;0;0;;1;1;1;1;5729;;;4334;491;;1447;;;436;;800;76425;0.366582658973401;1;764;1
90417d1c1d8;4;44;44042;2;4;1;7;;6;3;1;11;13;1;4;0;0;1;1;1;1;;;;1124;5922;;;1017;653;;1835;;;76425;0.366582658973401;1;764;1
98a00488136;4;44;44042;2;3;1;2;;6;3;;11;11;1;;0;0;0;1;1;1;1;2814;18;;4575;395;;359;;;;262;599;76425;0.366582658973401;1;764;1
e7db65bf322;4;44;44042;2;2;1;4;2;2;4;5;11;11;1;;1;0;;1;1;;1;3999;;;5983;2398;;2862;1282;1217;;;1941;76425;0.366582658973401;1;764;1
07984e31b84;4;44;44042;2;5;1;4;3;2;3;1;11;11;;2;0;0;1;1;1;0;0;5825;;918;;;504;739;;;;304;1175;76425;0.366582658973401;1;764;1
82fc4f321dc;4;44;44042;2;3;2;;2;6;3;;11;11;1;2;1;;0;1;1;1;;;;;;;;;;757;;1026;1891;76425;0.366582658973401;1;764;1
6c33e0e82ef;4;44;44043;2;4;1;3;;;3;1;11;11;1;2;0;0;1;1;1;1;1;;;;3049;;;;370;;;152;658;76425;0.366582658973401;1;764;1
79c79cecd8d;4;44;44043;2;3;1;3;2;2;3;1;11;11;1;2;0;1;1;1;1;1;1;;53;896;;;;934;;;1127;402;;76425;0.366582658973401;1;764;1
9de1a095ffc;4;44;44043;2;5;1;3;2;2;4;5;11;12;1;2;0;0;0;0;1;1;1;;;;2108;;728;;;;;88;;76425;0.366582658973401;1;764;1
a1a6e1e75a2;4;44;44043;2;2;1;3;2;2;8;5;11;11;1;2;1;0;1;1;1;0;1;3742;;;2420;;;2101;;;197;82;1067;76425;0.366582658973401;1;764;1
10b1f48a254;4;44;44044;1;1;1;2;1;1;2;;42;31;1;;0;0;0;;0;0;0;1699;;107;;158;;;12;;;65;;76425;0.366582658973401;1;764;1
0acaf342f17;4;44;44044;1;2;1;1;1;1;2;5;41;21;1;4;;0;0;0;0;0;0;;;;822;296;;;201;;43;396;234;76425;0.366582658973401;1;764;1
7a7f9117019;4;44;44044;1;3;1;2;2;1;2;7;32;23;0;4;0;0;;0;0;0;0;;89;253;718;;;;147;;;;;76425;0.366582658973401;1;764;1
b887c03dd6a;4;44;44044;1;1;1;2;1;2;2;7;43;31;0;4;0;0;0;1;0;1;1;2357;75;;;;34;;;96;;152;137;76425;0.366582658973401;1;764;1
e7e04123963;4;44;44045;2;4;1;1;1;;2;4;14;21;1;2;1;0;0;1;1;1;1;;77;609;;;;;;239;599;;;76425;0.366582658973401;1;764;1
805d587d56f;4;44;44045;2;6;1;5;4;2;3;1;21;21;1;2;0;;1;1;1;1;1;3640;;;3632;;341;;;;1333;358;899;76425;0.366582658973401;1;764;1
489676669b9;4;44;44045;2;5;1;4;3;6;3;;;11;1;2;1;0;1;1;1;0;;5271;;;7084;;;3079;1747;;;722;;76425;0.366582658973401;1;764;1
38650a14e15;4;44;44045;2;4;1;3;2;2;3;;11;11;;2;1;0;1;1;1;1;1;;;906;5230;864;;;;650;;440;1148;76425;0.366582658973401;1;764;1
bd3f4d7c4bd;4;44;44045;2;5;1;7;3;2;3;1;21;11;1;2;1;1;1;1;1;1;1;6788;;;8264;1884;;;2476;;;638;;76425;0.366582658973401;1;764;1
30f04cf511c;4;44;44046;1;4;;;1;1;1;8;41;14;0;4;0;0;0;0;0;0;0;2872;23;;923;;;67;;25;;;173;76425;0.366582658973401;1;764;1
37f1184747c;4;44;44046;1;3;1;1;;1;2;7;43;31;0;4;;0;0;0;0;0;0;4486;;;588;;;;14;;48;65;;76425;0.366582658973401;1;764;1
044650b95cf;4;44;44046;1;1;1;1;1;1;2;7;;21;1;4;0;0;;0;0;0;;2059;;;;;54;105;18;20;;152;;76425;0.366582658973401;1;764;1
60cf9abb63e;4;44;44046;1;9;3;6;3;2;3;5;13;;1;1;0;0;0;1;1;1;1;4407;111;;;383;;525;388;;469;;;76425;0.366582658973401;1;764;1
c165ba2f32d;4;44;44047;2;4;2;2;1;2;3;5;11;;1;2;0;0;0;;0;1;1;;;700;;;;727;435;;544;;;76425;0.366582658973401;1;764;1
3c4ef0d0d99;4;44;44047;2;4;1;3;1;2;;5;11;22;1;4;0;0;0;0;1;1;1;5889;185;;4280;;;;;428;;;615;76425;0.366582658973401;1;764;1
5baa7b8021f;4;44;44047;2;3;1;3;1;;3;5;11;21;1;2;0;0;0;;1;1;1;;;;4481;364;;;;;;;;76425;0.366582658973401;1;764;1
b548847d279;4;44;44047;2;4;1;1;1;2;3;5;11;11;1;2;0;0;0;1;1;1;1;;;;2511;344;;530;;;;;805;76425;0.366582658973401;1;764;1
4fdaeee4749;4;44;44047;2;4;1;2;1;2;3;6;21;31;1;2;0;0;1;1;1;1;;3245;127;;2108;472;;;;;;488;;76425;0.366582658973401;1;764;1
40e0ab078cb;4;44;44047;2;4;;1;;;3;1;11;22;1;;1;0;0;1;1;0;1;2901;;;;;227;;;218;866;411;;76425;0.366582658973401;1;764;1
4cac647c642;4;44;44047;2;3;1;2;1;2;2;;61;21;1;2;0;0;1;1;1;1;1;;165;626;2038;496;;;;471;;;;76425;0.366582658973401;1;764;1
f5fd6da941d;4;44;44048;2;9;1;2;2;2;3;1;21;21;1;2;1;0;0;1;1;1;;;;;4425;;;1728;;;1158;;1193;76425;0.366582658973401;1;764;1
691a60934cf;4;44;44048;2;8;1;3;2;2;3;1;11;13;1;;0;0;0;1;0;1;0;;50;934;5272;223;;;;;;;;76425;0.366582658973401;1;764;1
86d6e9b195f;4;44;44048;2;5;2;4;3;2;3;1;11;11;1;2;;0;1;1;1;1;;;;;4926;635;720;;;;;319;1381;76425;0.366582658973401;1;764;1
9288bb057ed;4;44;44048;2;6;1;5;3;6;3;;71;11;1;2;1;;1;1;1;1;1;;62;1220;5540;;;;936;;;567;;76425;0.366582658973401;1;764;1
1e60164e91e;4;44;44048;2;8;1;6;3;;3;5;11;22;1;5;1;1;0;1;1;1;1;;230;1055;5857;;;;;;938;1456;;76425;0.366582658973401;1;764;1
5a24f9cd95e;4;44;44048;2;9;1;6;3;2;3;1;;11;1;2;1;1;1;1;1;1;1;;95;;6928;1233;;;;982;;599;1972;76425;0.366582658973401;1;764;1
d2208d675a1;4;44;44048;2;6;2;2;1;2;3;6;11;21;1;2;0;0;0;1;;1;1;;;1137;;;;901;;;;;1070;76425;0.366582658973401;1;764;1
afe197c0771;4;44;44049;2;2;1;;1;6;3;1;11;11;1;2;0;0;0;1;1;1;1;;;283;;;330;;;;;107;462;76425;0.366582658973401;1;764;1
9fc3c6c5303;4;44;44049;2;3;1;5;2;6;3;1;11;11;1;2;1;0;0;1;;1;;;;1176;9379;;;3643;2139;885;;734;1475;76425;0.366582658973401;1;764;1
867a8fce142;4;44;44049;2;2;3;3;2;1;3;1;;96;1;;0;0;0;0;;0;0;1077;40;;;;;144;39;;60;;;76425;0.366582658973401;1;764;1
32f5f17ba6d;4;44;44049;2;3;2;4;2;6;3;;11;11;1;2;1;0;1;1;1;0;;2864;;;4689;720;;;;512;990;585;;76425;0.366582658973401;1;764;1
1735f17aadc;4;44;44050;2;5;1;6;2;6;;1;11;11;1;3;0;0;;1;1;1;1;;;;6684;;1205;;1194;3057;1430;278;;76425;0.366582658973401;1;764;1
adaca5944cd;4;44;44050;2;5;1;;3;2;;1;21;11;1;2;1;0;1;1;1;0;1;;;928;;431;;;;348;1357;391;;76425;0.366582658973401;1;764;1
0f8b30124b8;4;44;44050;2;4;1;6;3;6;3;1;11;11;1;1;1;0;0;;1;1;1;3888;;2063;;;;;;1385;;953;;76425;0.366582658973401;1;764;1
cf3c22c32e7;4;44;44050;2;5;1;5;3;;3;1;11;11;1;2;1;1;1;1;1;1;1;5614;;;8464;1657;888;4982;;;;;;76425;0.366582658973401;1;764;1
94c00210802;4;44;44050;2;5;1;;;2;3;5;11;11;1;2;1;0;0;;1;1;1;5101;;1444;8314;1393;;4926;1952;;;687;1930;76425;0.366582658973401;1;764;1
bd36927c146;4;44;44050;2;7;2;2;1;;7;;11;11;1;2;1;0;0;1;1;0;1;;;;2690;870;;2314;;409;;;;76425;0.366582658973401;1;764;1
0a2f4e68a43;4;44;44050;2;5;1;3;2;2;;1;;;1;2;0;0;0;;;;1;2992;;755;2922;;;463;294;170;;;;76425;0.366582658973401;1;764;1
3245e19c124;4;44;44050;2;6;1;3;2;2;3;5;71;12;1;3;0;0;1;1;1;1;1;;276;;7705;735;;;1253;1017;653;906;1138;76425;0.366582658973401;1;764;1
dc26f971737;4;44;44050;2;5;2;3;2;2;3;1;11;11;1;;1;0;0;1;;1;1;;;;8015;1301;;;;;4049;956;2481;76425;0.366582658973401;1;764;1
226b9d48b41;4;44;44051;2;4;2;1;1;1;5;;11;23;0;4;0;0;0;0;0;1;0;;50;365;;;82;136;;;;;180;76425;0.366582658973401;1;764;1
d2fc5d3c96f;4;44;44051;2;4;3;4;2;6;3;1;11;11;1;2;0;0;1;1;1;1;1;;45;;;377;299;787;495;;1281;;;76425;0.366582658973401;1;764;1
91f3b55c7a8;4;44;44051;2;3;2;1;1;;3;;;31;1;2;0;;0;1;0;1;1;;;631;;;;;;128;378;268;;76425;0.366582658973401;1;764;1
c9c49d33256;4;44;44051;2;3;2;1;1;2;3;1;11;;1;2;0;;0;1;1;1;1;;53;904;3092;428;288;816;539;255;;387;;76425;0.366582658973401;1;764;1
7646bad6336;4;44;44051;2;3;1;1;1;2;3;1;21;21;0;2;0;0;0;0;0;1;1;2704;105;742;1528;228;;703;;159;;;600;76425;0.366582658973401;1;764;1
bbd1e2a0b1d;4;44;44051;2;3;1;2;1;1;7;5;12;31;1;2;0;0;0;0;;0;0;;16;261;1127;343;;;12;137;84;;320;76425;0.366582658973401;1;764;1
b24276e0b89;4;44;44052;1;5;1;3;2;;5;5;11;31;1;5;0;0;0;0;1;1;;;42;;943;578;387;;27;;237;40;242;76425;0.366582658973401;1;764;1
30e077b32b2;4;44;44052;1;6;1;2;;1;2;5;96;23;0;4;0;0;0;0;0;0;0;6420;197;;;316;;238;;52;;196;;76425;0.366582658973401;1;764;1
fdedcb1522d;4;44;44052;1;5;1;3;1;1;2;5;43;;0;4;0;0;0;0;0;0;0;5855;;;551;;;497;;;;;;76425;0.366582658973401;1;764;1
babdac86ed0;4;44;44053;1;8;2;;1;2;3;5;11;96;1;1;0;0;0;;1;1;1;7493;276;1304;;;;;438;;;;1154;76425;0.366582658973401;1;764;1
980c5621957;4;44;44054;2;2;1;1;1;2;3;1;21;31;;4;0;1;0;0;1;1;0;;75;;2030;;;373;336;;146;;;76425;0.366582658973401;1;764;1
7daa790cfec;4;44;44054;2;2;1;2;1;2;3;1;11;11;1;2;0;0;1;1;1;0;1;;51;646;3761;;;;700;;264;431;932;76425;0.366582658973401;1;764;1
0bb22407c6a;4;44;44054;2;3;3;2;;;7;5;11;11;1;1;0;0;0;1;1;1;1;2208;;875;2268;813;;;713;468;170;102;;76425;0.366582658973401;1;764;1
7333b72fa07;4;44;44054;2;2;2;2;1;2;3;1;11;11;1;;0;0;0;1;1;0;1;2351;30;;;;;;;;470;;;76425;0.366582658973401;1;764;1
d99f508d759;4;44;44054;2;2;2;2;1;6;3;1;11;11;1;2;0;0;;1;1;0;1;2629;;804;4200;493;;;;352;;;;76425;0.366582658973401;1;764;1
b100d2766bd;4;44;44054;2;2;1;1;1;2;3;5;71;21;1;2;0;0;;1;;;1;;;;3146;;284;1135;;252;;;;76425;0.366582658973401;1;764;1
daa7c9ba06b;4;44;44054;2;2;2;1;1;1;3;5;11;;1;2;;0;0;0;1;1;1;;;324;1977;213;;288;;;;;522;76425;0.366582658973401;1;764;1
ef241bf3112;4;44;44054;2;1;3;1;1;2;4;5;11;;1;4;0;0;0;0;1;0;1;1264;;;;;;;;237;109;;373;76425;0.366582658973401;1;764;1
0c446c6b92b;4;44;44055;2;3;1;;2;;3;1;11;11;1;2;0;0;0;1;1;1;;;31;;;;;;;;;;796;76425;0.366582658973401;1;764;1
4f75dfa41e1;4;44;44055;2;4;1;3;;2;3;4;11;21;1;2;0;0;0;;1;;1;;103;755;;;;;838;329;588;288;;76425;0.366582658973401;1;764;1
9828a126a77;4;44;44055;2;4;1;5;3;6;3;1;11;11;1;2;0;0;1;;1;1;1;3355;61;;;418;368;1212;;;846;;;76425;0.366582658973401;1;764;1
ae6c111bc3d;4;44;44055;2;1;1;5;1;;3;1;11;11;1;2;1;0;0;1;1;1;1;;34;;;1010;393;1554;;;;;;76425;0.366582658973401;1;764;1
29549e82d25;4;44;44055;2;4;3;6;4;2;5;1;11;12;1;2;0;1;1;1;1;1;1;5396;;881;3063;2419;843;;234;1665;514;;;76425;0.366582658973401;1;764;1
fd2e099215b;4;44;44055;2;3;1;3;2;6;;1;11;11;1;2;1;1;;1;1;0;1;2645;;;;594;;;;399;;551;;76425;0.366582658973401;1;764;1
3f824ad19c4;4;44;44056;2;1;1;3;2;2;3;9;11;21;1;2;0;0;0;0;1;1;1;1485;;;2530;;;;443;166;66;839;;76425;0.366582658973401;1;764;1
35a8f85fa1e;4;44;44056;2;1;2;;1;2;;;11;11;1;2;0;0;0;1;1;1;1;1284;101;581;2212;389;;;549;;;1025;;76425;0.366582658973401;1;764;1
a87059a5ba9;4;44;44056;2;1;3;2;1;2;3;1;;31;1;2;0;0;0;;1;0;0;647;;;1490;;;64;;;7;20;111;76425;0.366582658973401;1;764;1
53ce906a74c;4;44;44056;2;2;3;3;2;2;3;1;11;;1;6;0;0;;;;0;0;;10;228;2649;;115;197;;81;100;147;;76425;0.366582658973401;1;764;1
77bb6de515f;4;44;44057;2;5;1;2;;;2;5;;23;0;6;0;0;0;0;0;1;0;;;;;;314;;;;;;;76425;0.366582658973401;1;764;1
2fc9596cbe2;4;44;44057;2;4;1;1;1;1;7;5;96;31;1;2;0;0;0;0;0;0;1;;;;;536;301;;79;;;236;;76425;0.366582658973401;1;764;1
98dffd2b364;4;44;44057;2;4;2;1;;;;5;96;23;0;3;0;0;0;0;0;0;0;;;;753;;178;;;;149;;308;76425;0.366582658973401;1;764;1
db1c185b0d4;4;44;44057;2;4;1;1;1;2;2;5;11;31;1;2;0;0;0;0;1;0;0;2976;;;1159;;;;30;;88;45;354;76425;0.366582658973401;1;764;1
22d81de81d2;4;44;44058;2;3;1;1;1;2;3;1;11;11;1;2;0;0;0;0;0;0;0;2317;;476;1937;;122;;65;70;;249;;76425;0.366582658973401;1;764;1
f5cea9e5614;4;44;44058;2;5;1;4;3;2;5;5;11;21;1;2;;0;0;;0;0;0;;56;;2674;;;;;;;;418;76425;0.366582658973401;1;764;1
9fdcf36424a;4;44;44059;2;3;3;;2;6;3;1;11;11;1;2;1;0;1;1;1;1;;3274;68;1075;;1420;;3914;1689;902;;771;;76425;0.366582658973401;1;764;1
9aa21928f3f;4;44;44059;2;1;;;0;2;3;5;11;96;;1;0;0;0;;1;1;1;1452;;;;346;;;576;241;88;998;586;76425;0.366582658973401;1;764;1
fb508c6450c;4;44;44059;2;4;1;3;3;6;3;1;11;11;1;;0;0;1;1;0;0;0;2346;;;2613;116;164;;151;;387;;;76425;0.366582658973401;1;764;1
1daeb64c013;4;44;44060;2;1;1;6;3;6;3;6;11;11;1;2;0;0;0;;1;0;0;;;;;633;220;;465;107;26;;;76425;0.366582658973401;1;764;1
6e10b79977f;4;44;44060;2;1;1;4;1;6;3;1;;;1;2;0;0;;1;1;1;1;1627;;247;6610;;;;;;49;;512;76425;0.366582658973401;1;764;1
9dd500d2295;4;44;44060;2;2;1;3;2;6;3;1;11;;1;2;0;0;0;1;1;1;1;2374;;;4669;;;622;594;192;;;;76425;0.366582658973401;1;764;1
632ea56513a;4;44;44060;2;2;1;;;2;3;1;11;11;1;2;0;0;0;1;1;1;0;3077;22;;;475;;300;907;181;36;51;;76425;0.366582658973401;1;764;1
700e15621f0;4;44;44060;2;2;1;5;2;2;3;1;11;;1;4;0;0;0;1;1;0;1;2179;;;5112;211;;;401;;182;293;586;76425;0.366582658973401;1;764;1
220a22785fb;4;44;44060;2;2;1;6;4;2;3;1;11;11;1;4;0;0;0;1;;1;1;2509;29;;6024;;;220;;;;;;76425;0.366582658973401;1;764;1
893c52ab956;4;44;44060;2;1;1;2;2;6;;1;11;11;1;;0;0;0;1;1;1;1;927;12;;3011;268;;236;;;;;;76425;0.366582658973401;1;764;1
56cfd9d6a4c;4;44;44060;2;1;;3;;2;3;4;;;1;2;;0;0;;1;;0;;;61;2387;;85;;;;;29;151;76425;0.366582658973401;1;764;1
f64cb257775;4;44;44060;2;1;1;4;2;2;3;1;11;11;1;2;0;0;0;1;1;0;1;;;;5929;;377;;1053;;41;;;76425;0.366582658973401;1;764;1
db822ace3e5;4;44;44061;2;1;1;3;1;2;;4;11;11;1;2;;0;;1;1;1;0;733;;;2387;;85;83;;;9;;;76425;0.366582658973401;1;764;1
ff367912c99;4;44;44061;2;3;1;2;;2;3;5;11;11;1;2;0;0;0;1;1;1;1;3767;;;4789;;;830;1099;364;;;853;76425;0.366582658973401;1;764;1
92f39e1e654;4;44;44061;2;3;3;3;3;;3;1;11;11;1;2;0;0;1;1;1;;1;2232;;;;459;;1090;;475;519;;;76425;0.366582658973401;1;764;1
d9f82357013;4;44;44061;2;1;1;;1;2;3;1;11;13;1;4;0;;0;0;0;0;0;;4;;;;;37;31;;8;;90;76425;0.366582658973401;1;764;1
461f95dbca0;4;44;44062;2;4;1;4;2;6;3;1;11;11;1;2;1;0;0;1;1;1;1;;;873;4610;641;;;;;1208;383;912;76425;0.366582658973401;1;764;1
620c5bdcc91;4;44;44062;2;3;1;4;2;2;3;1;21;11;1;2;0;0;1;1;1;0;0;4127;48;;5677;;;;809;;;;;76425;0.366582658973401;1;764;1
c16bff03e5d;4;44;44062;2;3;1;5;3;6;3;1;;11;1;2;0;;0;1;1;1;1;4877;57;796;9491;889;;1423;;459;443;;;76425;0.366582658973401;1;764;1
e22de9bc075;4;44;44062;2;4;2;5;3;6;3;1;11;11;1;2;0;0;1;1;1;1;1;4892;;1631;7522;1156;585;1925;1914;;2864;757;;76425;0.366582658973401;1;764;1
619b1505dbb;4;44;44063;2;4;;4;2;2;3;5;11;22;1;2;;0;0;1;1;1;1;;;445;;263;;657;;183;239;;729;76425;0.366582658973401;1;764;1
1d737abde3c;4;44;44063;2;3;1;3;2;6;4;;11;11;1;2;0;0;1;;1;1;1;5022;30;;;1722;;;1683;937;;;;76425;0.366582658973401;1;764;1
836d159a93e;4;44;44063;2;3;1;2;2;;3;1;11;11;1;2;0;1;0;1;1;;1;;;853;3605;;;;557;290;830;;965;76425;0.366582658973401;1;764;1
4898162f38f;4;44;44063;2;3;1;3;3;2;3;1;11;11;1;2;0;0;0;1;1;1;1;;27;;4554;;;;522;135;196;;738;76425;0.366582658973401;1;764;1
